"stratum","cluster","point","tree","species","distance.m","azimuth","dbh.cm","dbh.in","hcb.m","ht.m","ht.ft","baf.ft2.ac","ba.ft2","tf.ac","vol.bf"
8,48,3,1,"PSME",6.74,298,43.1,16.969,11.5,29.6,97.68,40,1.5704,25.472,307.43
8,48,3,2,"LAOC",4.84,316,39.9,15.709,13.5,29.4,97.02,40,1.3458,29.721,268.48
8,48,3,3,"PSME",4.8,99,36.1,14.213,15.47,25.49,84.117,40,1.1017,36.308,195.76
8,48,3,4,"THPL",3.33,135,24.3,9.5669,2,15.9,52.47,40,0.4992,80.131,52.907
8,48,3,5,"PICO",3.36,155,27.3,10.748,15.9,26.5,87.45,40,0.63,63.487,130.09
8,48,3,6,"PICO",1.06,196,16.7,6.5748,14.4,19.3,63.69,40,0.2358,169.66,41.318
8,48,3,7,"PICO",3.15,204,21.4,8.4252,14.8,21.9,72.27,40,0.3871,103.32,70.03
8,48,4,1,"THPL",4.03,205,26.9,10.591,4.03,17.06,56.298,20,0.6117,32.695,66.182
8,48,4,2,"PICO",4.38,219,22.5,8.8583,18.16,22.99,75.867,20,0.428,46.732,79.974
8,48,4,3,"THPL",5.58,275,39.4,15.512,3.1,19.9,65.67,20,1.3123,15.24,149.48
8,48,4,4,"PSME",3.47,344,27.6,10.866,7.98,19,62.7,20,0.644,31.057,99.586
8,48,4,5,"LAOC",8.89,60,54.1,21.299,17.2,34.5,113.85,20,2.4742,8.0833,544.73
8,48,4,6,"PSME",2.52,73,29.6,11.654,11.81,21.66,71.478,20,0.7407,27.002,122.69
8,48,4,7,"PSME",2.17,115,11.8,4.6457,0.5,6.6,21.78,20,0.1177,169.91,30.047
8,48,5,1,"PSME",0.58,183,5.2,2.0472,0.5,4.2,13.86,20,0.0229,874.93,25.915
8,48,5,2,"THPL",1.37,182,8.7,3.4252,1,5.6,18.48,20,0.064,312.57,12.646
8,48,5,3,"PSME",2.7,184,36.9,14.528,7.7,24.7,81.51,20,1.1511,17.375,197.87
8,48,5,4,"THPL",1.94,238,40.1,15.787,4.26,21.75,71.775,20,1.3594,14.713,167.81
8,48,5,5,"PSME",1.87,3,15.8,6.2205,6.22,12.13,40.029,20,0.211,94.769,40.867
8,48,5,6,"PSME",2.67,71,29.3,11.535,5.5,20.39,67.287,20,0.7257,27.558,115.14
9,49,1,1,"PSME",3.64,287,55.9,22.008,8.17,21.58,71.214,20,2.6416,7.5711,371.29
9,49,1,10,"ABLA",6.81,270,34.7,13.661,8.14,17.2,56.76,20,1.0179,19.648,118.5
9,49,1,2,"ABLA",3.39,304,15.3,6.0236,2.32,12.86,42.438,20,0.1979,101.06,26.971
9,49,1,3,"PSME",10.45,318,47.7,18.78,8.63,22.02,72.666,20,1.9235,10.398,282.37
9,49,1,4,"PSME",10.26,3,79.8,31.417,6.44,23.35,77.055,20,5.3834,3.7152,788.18
9,49,1,5,"PSME",10.47,138,58.5,23.031,9.1,24.5,80.85,20,2.8931,6.9131,455.49
9,49,1,6,"PSME",7.6,191,54.4,21.417,8.31,18.27,60.291,20,2.5018,7.9944,302.72
9,49,1,7,"PSME",10.02,186,62.1,24.449,7.37,22.74,75.042,20,3.2601,6.1348,475.24
9,49,1,8,"PSME",9.23,226,51.5,20.276,6.46,17.37,57.321,20,2.2421,8.9201,261.69
9,49,1,9,"PSME",9.26,245,52.6,20.709,7.99,17.61,58.113,20,2.3389,8.5509,275.3
9,49,2,1,"ABLA",0.35,182,24,9.4488,6.3,13.4,44.22,20,0.4869,41.073,51.317
9,49,2,2,"ABLA",4.57,275,25.1,9.8819,3.66,15.17,50.061,20,0.5326,37.552,60.826
9,49,2,3,"PSME",5.4,306,39.2,15.433,6.77,16.89,55.737,20,1.299,15.396,158.48
9,49,2,4,"ABLA",5.66,364,44.9,17.677,6.66,18.45,60.885,20,1.7043,11.735,203.75
9,49,2,5,"ABLA",6.43,6,46.3,18.228,4.39,19.52,64.416,20,1.8122,11.036,227.79
9,49,2,6,"ABLA",2.17,12,29.8,11.732,8.65,15.94,52.602,20,0.7507,26.641,84.604
9,49,2,7,"ABLA",6.44,98,55.9,22.008,1.79,18.88,62.304,20,2.6416,7.5711,316.49
9,49,2,8,"ABLA",3.33,170,33.9,13.346,5.42,14.92,49.236,20,0.9715,20.587,100.07
9,49,2,9,"ABLA",5.26,204,38.2,15.039,3.42,15.9,52.47,20,1.2336,16.213,131.39
9,49,3,1,"ABLA",3.49,352,35.8,14.094,9.73,16.26,53.658,40,1.0835,36.919,119.17
9,49,3,2,"ABLA",1.6,359,23.5,9.252,9.27,11.54,38.082,40,0.4669,85.679,44.359
9,49,3,3,"ABLA",0.86,14,41,16.142,7.52,16.74,55.242,40,1.4211,28.148,156.92
9,49,3,4,"ABLA",4.35,110,35.7,14.055,4.92,17.65,58.245,40,1.0774,37.126,127.73
9,49,3,5,"ABLA",10.14,114,66.4,26.142,7.85,18.78,61.974,40,3.7272,10.732,439.59
9,49,3,6,"ABLA",5.97,168,43.2,17.008,8.26,17.85,58.905,40,1.5777,25.354,183.67
9,49,3,7,"PSME",2.64,254,39,15.354,8.42,17.73,58.509,40,1.2858,31.109,163.68
9,49,4,1,"ABLA",2.39,100,17.4,6.8504,2.29,10.86,35.838,20,0.2559,78.142,28.406
9,49,4,2,"ABLA",3.17,106,34.3,13.504,7.11,21.42,70.686,20,0.9946,20.109,141.72
9,49,4,3,"ABLA",4.05,169,70.6,27.795,6.61,22.91,75.603,20,4.2136,4.7465,601.92
9,49,4,4,"ABLA",4.76,266,26.5,10.433,7.46,15.76,52.008,20,0.5937,33.689,68.636
9,49,4,5,"PSME",7.41,357,41.3,16.26,4.72,10.68,35.244,20,1.4419,13.87,118.79
9,49,4,6,"PSME",5.42,53,63.9,25.157,5.45,16.98,56.034,20,3.4518,5.794,381.03
9,49,5,1,"ABLA",1.33,45,6,2.3622,0.5,2.59,8.547,20,0.0304,657.17,11.885
9,49,5,2,"ABLA",6.91,329,34.1,13.425,7.31,18.04,59.532,20,0.983,20.346,119.88
9,49,5,3,"ABLA",4.19,7,24.6,9.685,4.99,13.68,45.144,20,0.5116,39.094,54.214
9,49,5,4,"ABLA",4.92,194,39.4,15.512,6.42,18.03,59.499,20,1.3123,15.24,156.14
9,49,5,5,"PSME",6.93,228,55.2,21.732,6.61,19.43,64.119,20,2.5759,7.7643,329.07
1,5,1,1,"LAOC",3.69,135,36.2,14.252,11.74,31.84,105.07,20,1.1078,18.054,242.57
1,5,1,2,"THPL",1.55,208,17.8,7.0079,3.08,12.93,42.669,20,0.2678,74.669,29.14
1,5,1,3,"THPL",1.86,231,29,11.417,,,55.358,20,0.711,28.131,74.101
1,5,1,4,"THPL",4.39,221,26,10.236,7.71,18.46,60.918,20,0.5715,34.997,66.785
1,5,1,5,"LAOC",4.69,281,21.1,8.3071,,,61.546,20,0.3764,53.139,72.134
1,5,1,6,"THPL",6.46,116,30.5,12.008,15.49,28.64,94.512,20,0.7864,25.432,130.39
1,5,2,1,"THPL",5.72,307,31.7,12.48,13.34,23.38,77.154,20,0.8495,23.543,116.25
1,5,2,10,"PSME",4.5,202,27.4,10.787,16.91,27.19,89.727,20,0.6347,31.512,130.06
1,5,2,11,"THPL",3.34,273,29.5,11.614,,,56.299,20,0.7357,27.186,77.419
1,5,2,2,"PSME",3.62,31,47.5,18.701,15.93,32.59,107.55,20,1.9074,10.486,402.57
1,5,2,3,"THPL",2.12,122,18,7.0866,,,31.609,20,0.2739,73.019,24.679
1,5,2,4,"THPL",4,352,23.2,9.1339,9.31,18.31,60.423,20,0.455,43.955,55.001
1,5,2,5,"PSME",9.91,338,48.5,19.094,,,97.13,20,1.9885,10.058,380.53
1,5,2,6,"PSME",15.33,357,65.9,25.945,20.7,38.33,126.49,20,3.6713,5.4477,879.33
1,5,2,7,"THPL",7.2,134,43.7,17.205,,,78.387,20,1.6144,12.389,214.46
1,5,2,8,"THPL",5.75,164,25.5,10.039,10.12,20.8,68.64,20,0.5497,36.383,71.483
1,5,2,9,"PSME",11.41,195,49.6,19.528,,,98.097,20,2.0797,9.6165,400.52
1,5,3,1,"THPL",3.42,346,22.8,8.9764,10.27,20.52,67.716,20,0.4395,45.511,58.648
1,5,3,10,"THPL",1.21,257,8.9,3.5039,1.51,7.6,25.08,20,0.067,298.68,13.446
1,5,3,2,"LAOC",7.1,16,43.5,17.126,24.41,40.43,133.42,20,1.5997,12.503,419.93
1,5,3,3,"THPL",5.41,19,34.2,13.465,,,64.559,20,0.9888,20.227,113.5
1,5,3,4,"PSME",2.43,64,50.7,19.961,21.21,38.92,128.44,20,2.173,9.2038,538.59
1,5,3,5,"TSHE",8,146,41.9,16.496,,29.42,97.086,20,1.4841,13.476,355.14
1,5,3,6,"THPL",3.5,254,30.5,12.008,10.32,24.08,79.464,20,0.7864,25.432,111.34
1,5,3,7,"THPL",2.59,178,28.2,11.102,,,53.827,20,0.6723,29.75,68.996
1,5,3,8,"TSHE",8.32,251,42.2,16.614,,,74.318,20,1.5055,13.285,284.1
1,5,3,9,"TSHE",9.42,332,49.8,19.606,11.63,31.11,102.66,20,2.0966,9.5395,512.07
1,5,4,1,"LAOC",13.16,96,51.4,20.236,17.02,37.08,122.36,20,2.2334,8.9548,529.37
1,5,4,2,"THPL",6.24,148,32,12.598,6.12,21.81,71.973,20,0.8657,23.104,111.04
1,5,4,3,"LAOC",6.69,234,88.5,34.843,,,144.38,20,6.6212,3.0206,1777.3
1,5,4,4,"TSHE",4.37,266,46.1,18.15,10.28,28.46,93.918,20,1.7966,11.132,409.49
1,5,5,1,"THPL",4.75,30,23.3,9.1732,10.66,19.74,65.142,20,0.4589,43.578,58.87
1,5,5,10,"THPL",0.97,214,18.7,7.3622,,,33.269,20,0.2956,67.655,26.575
1,5,5,2,"LAOC",9.24,44,41.6,16.378,16.56,37.75,124.57,20,1.463,13.671,362.94
1,5,5,3,"TSHE",8.31,86,40.8,16.063,11.94,25.3,83.49,20,1.4072,14.212,296.47
1,5,5,4,"PSME",4.73,90,51.2,20.157,21.25,37.23,122.86,20,2.2161,9.0249,526.04
1,5,5,5,"TSHE",7.34,11,37.9,14.921,,,97.186,20,1.2143,16.47,297.62
1,5,5,6,"TSHE",5.74,205,38.6,15.197,10.8,29.66,97.878,20,1.2596,15.878,309.24
1,5,5,7,"LAOC",8.08,245,38.5,15.157,,,99.847,20,1.2531,15.961,258.5
1,5,5,8,"THPL",5.43,295,29.6,11.654,,,56.486,20,0.7407,27.002,78.094
1,5,5,9,"THPL",2.85,338,17.1,6.7323,9.53,15.5,51.15,20,0.2472,80.908,31.097
9,51,1,1,"THPL",4.23,264,36.576,14.4,4.54,24.86,82.038,20,1.1309,17.684,160.1
9,51,1,2,"PSME",10.29,248,51.308,20.2,15.25,31.22,103.03,20,2.2255,8.9869,446.98
9,51,1,3,"THPL",3.76,38,18.542,7.3,,,32.896,20,0.2906,68.813,26.133
9,51,1,4,"PICO",7.8,66,38.354,15.1,7.2,31.46,103.82,20,1.2436,16.083,294.01
9,51,1,5,"THPL",7.53,54,36.322,14.3,6.24,18.69,61.677,20,1.1153,17.933,121.48
9,51,1,6,"THPL",2.1,140,22.098,8.7,,,41.095,20,0.4128,48.448,38.052
9,51,1,7,"THPL",2.35,165,14.732,5.8,2.25,8.32,27.456,20,0.1835,109.01,18.851
9,51,1,8,"PSME",5.56,226,30.226,11.9,,,74.899,20,0.7723,25.895,131.71
9,51,2,1,"PICO",6.25,332,33.9,13.346,17.37,27.23,89.859,20,0.9715,20.587,201.42
9,51,2,10,"PSME",4.74,273,28.8,11.339,,,72.486,20,0.7012,28.523,118.8
9,51,2,11,"PICO",6.29,288,33.1,13.031,,,75.313,20,0.9262,21.594,162.56
9,51,2,2,"THPL",7.44,351,34.7,13.661,,,65.378,20,1.0179,19.648,117.87
9,51,2,3,"PICO",6.32,34,34.8,13.701,,,77.069,20,1.0238,19.535,182.82
9,51,2,4,"THPL",6.34,43,33.1,13.031,6.86,18.78,61.974,20,0.9262,21.594,103.15
9,51,2,5,"THPL",0.27,74,44.3,17.441,,,79.149,20,1.659,12.055,222.13
9,51,2,6,"PICO",5.83,98,31.5,12.402,22.14,27.93,92.169,20,0.8388,23.843,179.3
9,51,2,7,"THPL",2.56,153,13.9,5.4724,5.29,9.63,31.779,20,0.1633,122.45,19.098
9,51,2,8,"ABGR",2.23,179,17.5,6.8898,5.02,15.13,49.929,20,0.2589,77.251,64.772
9,51,2,9,"PSME",8.2,210,49.8,19.606,9.53,31.31,103.32,20,2.0966,9.5395,423.7
9,51,3,1,"PICO",0.6,354,29.1,11.457,15.5,24.85,82.005,40,0.7159,55.876,138.08
9,51,3,10,"THPL",4.14,71,33.3,13.11,,,63.057,40,0.9374,42.67,105.9
9,51,3,2,"PICO",1.65,56,30.2,11.89,,,72.019,40,0.771,51.88,131.05
9,51,3,3,"THPL",1.05,152,30.7,12.087,3.31,17.36,57.288,40,0.7968,50.204,84.222
9,51,3,4,"PSME",2.27,158,27,10.63,10.29,17.52,57.816,40,0.6163,64.906,90.857
9,51,3,5,"PICO",3.91,180,32.2,12.677,17.68,31.38,103.55,40,0.8765,45.635,209.1
9,51,3,6,"PICO",3.49,234,22.6,8.8976,,,61.066,40,0.4318,92.639,66.459
9,51,3,7,"PICO",3.98,253,32.7,12.874,21.18,28.29,93.357,40,0.9039,44.25,194.97
9,51,3,8,"THPL",0.66,256,13.2,5.1969,,,20.138,40,0.1473,271.56,15.517
9,51,3,9,"THPL",5.23,25,32.2,12.677,3.28,19.71,65.043,40,0.8765,45.635,102.52
9,51,4,1,"ABLA",3.16,336,45.466,17.9,8.02,30.93,102.07,20,1.7475,11.445,342.04
9,51,4,2,"THPL",6.08,23,66.04,26,4.89,29.33,96.789,20,3.6869,5.4246,585.21
9,51,4,3,"THPL",5.55,35,24.892,9.8,,,47.153,20,0.5238,38.182,50.503
9,51,4,4,"LAOC",5.31,99,45.974,18.1,20.64,33.41,110.25,20,1.7868,11.193,389.91
9,51,4,5,"PSME",8.65,110,48.514,19.1,14.54,32.41,106.95,20,1.9897,10.052,416.68
9,51,4,6,"THPL",4.22,186,41.148,16.2,3.32,20.19,66.627,20,1.4313,13.973,164.27
9,51,4,7,"ABLA",1.71,332,9.398,3.7,,,21.227,20,0.0747,267.86,14.341
9,51,5,1,"PICO",1.95,242,35.814,14.1,21.16,27.74,91.542,20,1.0843,18.445,227.91
9,51,5,10,"PICO",8.48,70,38.1,15,18.66,27.26,89.958,20,1.2271,16.298,252.56
9,51,5,11,"PSME",4.84,138,27.178,10.7,,,69.576,20,0.6244,32.029,105.23
9,51,5,12,"THPL",6.47,144,50.038,19.7,,,85.881,20,2.1166,9.4489,303.37
9,51,5,13,"PSME",3.33,94,38.1,15,15.86,30.27,99.891,20,1.2271,16.298,250.76
9,51,5,14,"THPL",1.36,168,10.668,4.2,2.77,6.59,21.747,20,0.0962,207.88,14.11
9,51,5,2,"THPL",4.77,240,34.544,13.6,4.02,18.2,60.06,20,1.0088,19.826,108.28
9,51,5,3,"PSME",5.14,288,30.226,11.9,12.28,23.8,78.54,20,0.7723,25.895,136.89
9,51,5,4,"PICO",2.59,278,27.432,10.8,,,68.465,20,0.6362,31.439,104.53
9,51,5,5,"PSME",6.53,328,43.942,17.3,,,92.767,20,1.6323,12.252,303.81
9,51,5,6,"PICO",4.19,240,29.464,11.6,18.28,27.26,89.958,20,0.7339,27.252,154.28
9,51,5,7,"TSHE",2.23,232,13.462,5.3,1.5,9.6,31.68,20,0.1532,130.55,48.019
9,51,5,8,"PICO",8.67,26,41.656,16.4,,,83.084,20,1.4669,13.634,278
9,51,5,9,"PSME",4.5,58,26.416,10.4,12.58,20.57,67.881,20,0.5899,33.904,98.972
9,53,1,5,"ABGR",1.81,259,18.6,7.3228,1,7.07,23.331,10,0.2925,34.192,50.304
9,53,1,6,"PSME",2.62,268,12.3,4.8425,2.41,4.97,16.401,10,0.1279,78.188,29.19
9,53,2,1,"TSHE",9.15,299,86,33.858,4.06,33.97,112.1,20,6.2524,3.1988,1583.3
9,53,2,10,"TSHE",3.84,132,19,7.4803,3.75,11.53,38.049,20,0.3052,65.535,62.926
9,53,2,11,"THPL",11.43,193,121.2,47.717,6.94,31.79,104.91,20,12.418,1.6106,2107.9
9,53,2,12,"THPL",2.83,194,18.4,7.2441,3.39,11.18,36.894,20,0.2862,69.879,27.741
9,53,2,2,"ABLA",15.24,29,68,26.772,12.88,34.61,114.21,20,3.909,5.1164,839
9,53,2,3,"THPL",6.32,63,61.1,24.055,4.92,30.75,101.47,20,3.156,6.3372,526.29
9,53,2,4,"THPL",5.66,103,63.4,24.961,7.96,30.45,100.48,20,3.398,5.8858,560.42
9,53,2,5,"THPL",17.18,63,78.2,30.787,6.86,30.51,100.68,20,5.1697,3.8687,848.65
9,53,2,6,"THPL",21.35,72,130.7,51.457,9.27,34.44,113.65,20,14.441,1.3849,2652.9
9,53,2,7,"THPL",8.93,160,62,24.409,6.37,29.46,97.218,20,3.2496,6.1546,519.32
9,53,2,8,"THPL",8.45,108,55.2,21.732,6.85,26.42,87.186,20,2.5759,7.7643,372.28
9,53,2,9,"THPL",8.82,150,44.3,17.441,6.68,28.67,94.611,20,1.659,12.055,263.43
9,53,3,1,"TSHE",8.22,251,55.5,21.85,4.78,30.62,101.05,40,2.604,15.361,617.68
9,53,3,2,"PIEN",7.72,334,90.4,35.591,13.06,34.43,113.62,40,6.9085,5.79,118.29
9,53,3,3,"THPL",4.19,350,72.8,28.661,9.61,30.24,99.792,40,4.4803,8.9279,730.5
9,53,3,4,"THPL",2.89,19,32.7,12.874,3.42,16.02,52.866,40,0.9039,44.25,87.673
9,53,3,5,"PSME",3.99,23,47,18.504,9.48,22,72.6,40,1.8674,21.42,274.66
9,53,3,6,"THPL",1.84,146,16.5,6.4961,1.32,4.67,15.411,40,0.2302,173.8,16.452
9,53,3,7,"THPL",8.47,164,70.6,27.795,4.05,30.44,100.45,40,4.2136,9.493,692.13
9,53,3,8,"THPL",10.82,161,117.3,46.181,3.55,30.2,99.66,40,11.632,3.4389,1876.9
9,53,4,1,"THPL",4.75,144,17.1,6.7323,1.8,6.3,20.79,10,0.2472,40.454,19.015
9,53,4,2,"THPL",4.68,183,20.1,7.9134,3,10.05,33.165,10,0.3415,29.279,28.977
9,53,4,3,"THPL",3.28,275,20.9,8.2283,0.8,9.3,30.69,10,0.3693,27.081,28.986
9,53,5,1,"TSHE",1.5,159,13.1,5.1575,,2.31,7.623,40,0.1451,275.72,39.753
9,53,5,10,"PIEN",10.33,84,76,29.921,8.96,31.91,105.3,40,4.8829,8.1919,162.45
9,53,5,2,"TSHE",1.11,218,13.3,5.2362,1.84,3.09,10.197,40,0.1495,267.49,40.677
9,53,5,3,"TSHE",1.41,218,11.5,4.5276,2.7,2.94,9.702,40,0.1118,357.78,39.707
9,53,5,4,"THPL",4.44,182,39.8,15.669,2.48,15.33,50.589,40,1.3391,29.871,119.8
9,53,5,6,"TSHE",2.55,280,25.8,10.157,3.5,14.13,46.629,40,0.5627,71.084,95.189
9,53,5,7,"TSHE",2.38,30,16.4,6.4567,2.08,8.82,29.106,40,0.2274,175.92,51.911
9,53,5,8,"THPL",3.69,36,67.9,26.732,4.58,23.37,77.121,40,3.8975,10.263,494.62
9,53,5,9,"TSHE",12.6,78,89.5,35.236,6.03,34.07,112.43,40,6.7716,5.907,1716.6
9,54,1,1,"PICO",5.5,209,41.6,16.378,19.09,33.33,109.99,40,1.463,27.342,364.46
9,54,1,2,"PICO",4.69,235,42.7,16.811,,,83.875,40,1.5414,25.951,294.4
9,54,1,3,"PICO",2.89,314,41.5,16.339,19.71,32.42,106.99,40,1.4559,27.474,353.06
9,54,1,4,"PICO",3.84,139,32.1,12.638,,,74.222,40,0.8711,45.92,151.26
9,54,1,5,"PICO",4.82,80,37.1,14.606,19.7,20.83,68.739,40,1.1636,34.377,185.21
9,54,2,1,"PICO",3.24,147,26.2,10.315,17.74,28.03,92.499,40,0.5803,68.93,126.95
9,54,2,2,"PICO",3.52,166,27.1,10.669,,,68.008,40,0.6208,64.428,101.58
9,54,2,3,"PICO",3.222,197,28.4,11.181,16.27,22.02,72.666,40,0.6818,58.665,117.8
9,54,2,4,"PICO",0.76,262,18.1,7.126,,,52.402,40,0.277,144.43,40.204
9,54,2,5,"PICO",2.3,266,24.9,9.8031,11.85,25.33,83.589,40,0.5241,76.316,105.1
9,54,2,6,"PICO",2.56,306,27.5,10.827,,,68.557,40,0.6393,62.567,105.14
9,54,2,7,"PICO",4.37,362,26.9,10.591,12.99,21.61,71.313,40,0.6117,65.389,104.68
9,54,2,8,"PSME",1.09,29,10.3,4.0551,0.74,8.58,28.314,40,0.0897,446,30.002
9,54,3,1,"PICO",3.86,206,35.7,14.055,12.19,28.3,93.39,20,1.0774,18.563,230.92
9,54,3,2,"PICO",4.57,175,41.1,16.181,,,82.651,20,1.428,14.006,269.47
9,54,4,1,"PICO",4.96,165,38.8,15.276,16.66,29.83,98.439,20,1.2727,15.715,285.54
9,54,4,10,"PICO",10.3,150,46,18.11,,,86.194,20,1.7888,11.181,349.56
9,54,4,2,"ABLA",3.37,201,32.2,12.677,3.59,21.54,71.082,20,0.8765,22.818,126.9
9,54,4,3,"TSHE",3.61,164,19.3,7.5984,1.65,13.74,45.342,20,0.3149,63.514,68.807
9,54,4,4,"PSME",8.61,242,50.6,19.921,16.23,34.21,112.89,20,2.1645,9.2402,474.7
9,54,4,5,"TSHE",5.74,263,27.9,10.984,,,96.791,20,0.658,30.393,177.8
9,54,4,6,"PICO",8.02,339,37.7,14.843,,,79.804,20,1.2015,16.646,220.44
9,54,4,7,"PICO",7.47,348,34.6,13.622,13.7,32.93,108.67,20,1.012,19.762,251.65
9,54,4,8,"TSHE",3.03,355,28,11.024,2.1,12.41,40.953,20,0.6628,30.176,97.183
9,54,4,9,"PSME",5.22,112,39.6,15.591,6.54,20.87,68.871,20,1.3257,15.087,193.24
9,54,5,1,"PICO",3.47,333,26.8,10.551,17.46,26.76,88.308,40,0.6072,65.878,126.82
9,54,5,2,"PICO",2.08,333,25.5,10.039,,,65.707,40,0.5497,72.767,88.06
9,54,5,3,"PICO",1.96,64,22.3,8.7795,16.32,21.38,70.554,40,0.4204,95.149,73.754
9,54,5,4,"ABLA",3.14,129,35.3,13.898,3.22,18.17,59.961,40,1.0534,37.972,128.49
9,54,5,5,"PICO",2.41,285,26.6,10.472,,,67.307,40,0.5982,66.873,97.23
1,6,1,1,"THPL",1.26,3,11.5,4.5276,1.55,7.73,25.509,20,0.1118,178.89,15.333
1,6,1,2,"ABGR",4.6,118,23.35,9.1929,2.18,16.02,52.866,20,0.4609,43.392,91.894
1,6,1,3,"TSHE",3.28,176,26.5,10.433,1.24,13.63,44.979,20,0.5937,33.689,96.212
1,6,1,4,"ABGR",1.86,209,18,7.0866,1.51,14.69,48.477,20,0.2739,73.019,65.605
1,6,1,5,"PIMO",4.32,318,27.1,10.669,1.85,16.36,53.988,20,0.6208,32.214,99.801
1,6,1,6,"THPL",2.22,337,7.8,3.0709,0.59,6.5,21.45,20,0.0514,388.86,12.518
1,6,2,1,"ABGR",2.38,302,10,3.937,0.45,6.44,21.252,10,0.0845,118.29,38.386
1,6,2,2,"THPL",7.7,311,39.1,15.394,2.49,18.57,61.281,10,1.2924,7.7375,138.24
1,6,2,3,"THPL",5.53,338,37.6,14.803,7.8,22.92,75.636,10,1.1952,8.3671,156.26
1,6,2,4,"THPL",3.55,332,46.7,18.386,4.86,22.14,73.062,10,1.8437,5.424,227.59
1,6,2,5,"LAOC",8.18,32,47.8,18.819,13.81,38.25,126.22,10,1.9315,5.1772,475.48
1,6,2,6,"LAOC",7.86,74,42.7,16.811,15.83,32.35,106.75,10,1.5414,6.4878,330.59
1,6,2,7,"ABGR",3.23,56,16.5,6.4961,1.16,11.84,39.072,10,0.2302,43.449,55.446
1,6,2,8,"ABGR",1.81,15,6.4,2.5197,0.79,4.43,14.619,10,0.0346,288.8,35.327
1,6,2,9,"THPL",9.2,42,30.7,12.087,4.36,15.24,50.292,10,0.7968,12.551,75.248
1,6,3,1,"PIMO",1.36,117,5.3,2.0866,0.41,4.02,13.266,10,0.0237,421.11,27.416
1,6,3,2,"TSHE",7.56,332,31.7,12.48,4.77,21.02,69.366,10,0.8495,11.772,167.29
1,6,3,3,"TSHE",6.49,343,28.5,11.22,5.5,18.1,59.73,10,0.6867,14.563,127.78
1,6,4,1,"THPL",1.02,292,12.2,4.8031,0.5,8.5,28.05,20,0.1258,158.95,16.424
1,6,4,2,"THPL",2.7,93,11.7,4.6063,0,7.7,25.41,20,0.1157,172.83,15.476
1,6,4,3,"TSHE",1.06,127,13.7,5.3937,1.24,10.57,34.881,20,0.1587,126.05,49.522
1,6,4,4,"TSHE",3.06,168,16.8,6.6142,1.18,10.38,34.254,20,0.2386,83.823,55.341
1,6,4,5,"ABGR",1.63,201,10.5,4.1339,2.13,9.37,30.921,20,0.0932,214.59,40.959
1,6,4,6,"PIMO",3.54,216,20.2,7.9528,3.87,14.89,49.137,20,0.3449,57.98,63.68
1,6,4,7,"PIMO",3.71,238,17.6,6.9291,3.32,14.28,47.124,20,0.2619,76.376,53.631
1,6,5,1,"PIMO",0.01,,1.9,0.748,1,2.4,7.92,20,0.0031,6553.5,26.782
1,6,5,2,"ABGR",0.17,313,3.4,1.3386,0.3,2.85,9.405,20,0.0098,2046.6,34.345
1,6,5,3,"PIMO",1.03,329,12.6,4.9606,2.48,11.48,37.884,20,0.1342,149.02,37.813
1,6,5,4,"PIMO",2.84,343,19,7.4803,2.37,13.82,45.606,20,0.3052,65.535,57.071
1,6,5,5,"PIMO",1.66,192,16.2,6.378,3.15,11.76,38.808,20,0.2219,90.147,45.499
1,6,5,6,"ABGR",0.504,168,2.7,1.063,0.3,2.49,8.217,20,0.0062,3245.3,34.247
1,6,5,7,"PIMO",2.69,280,20.4,8.0315,2.33,14.5,47.85,20,0.3518,56.849,63.428
2,7,1,1,"PSME",5.71,304,52.8,20.787,17.32,30.15,99.495,40,2.3568,16.972,456.56
2,7,1,2,"TSHE",3,317,30.3,11.929,5.02,20.55,67.815,40,0.7761,51.538,153.41
2,7,1,3,"THPL",3.4,357,41.5,16.339,,,75.488,40,1.4559,27.474,187.67
2,7,1,4,"LAOC",7.73,360,51.7,20.354,24.01,37.13,122.53,40,2.2596,17.702,535.9
2,7,1,5,"THPL",3.97,91,25.6,10.079,11.38,22.44,74.052,40,0.554,72.199,76.788
2,7,1,6,"TSHE",4.36,,30.5,12.008,,,70.175,40,0.7864,50.864,159.04
2,7,2,1,"TSHE",2.54,154,87.9,34.606,25.9,39.81,131.37,40,6.5317,6.124,1930
2,7,2,2,"TSHE",8.66,203,51.6,20.315,,,112.58,40,2.2509,17.771,596.25
2,7,2,3,"THPL",9.15,248,69.4,27.323,12.1,19.32,63.756,40,4.0716,9.8241,428.64
2,7,2,4,"TSHE",1.66,330,73,28.74,19.45,41.37,136.52,40,4.505,8.8791,1393.9
2,7,2,5,"THPL",12.36,352,83.2,32.756,20.27,34.47,113.75,40,5.8519,6.8354,1082.3
2,7,2,6,"THPL",7.26,21,58.5,23.031,12.2,25.95,85.635,40,2.8931,13.826,409.57
2,7,2,7,"THPL",13.01,73,75.7,29.803,21.72,32.79,108.21,40,4.8444,8.257,854.61
2,7,3,1,"THPL",7.47,284,56.1,22.087,25.58,34.54,113.98,40,2.6606,15.034,498.93
2,7,3,2,"TSHE",5.39,317,68,26.772,17.83,37.31,123.12,40,3.909,10.233,1098.9
2,7,3,3,"THPL",7.08,353,58.5,23.031,,,94.233,40,2.8931,13.826,449.62
2,7,3,4,"TSHE",11.66,121,85.3,33.583,,,101.48,40,6.151,6.503,1414.1
